time_s,capture_area_xy,net_sag,surface_distance,capture_flag,f1_rel_err_3d,f2_rel_err_3d,f3_rel_err_3d,f1_est_err_3d,f2_est_err_3d,f3_est_err_3d,estimate_variance,enemy_x,enemy_y,enemy_z,leader_x,leader_y,leader_z,enemy_center_dist_3d,leader_enemy_dist_3d
19.1,351.29720130136076,0.7950230044049413,0.730388489590529,1,1.054954336555022,0.7035462594890662,1.6563437717006966,0.9530948994808744,0.9760070219933743,1.0577216168227621,0.000879420256971365,8.386410358373563,-5.424295703107378,8.689833547066971,-1.619982346567755,2.341746697010192,8.393930363318075,1.9355523126659193,12.669919819007514
19.200000000000003,357.72387999521754,0.8025529132555183,0.7322422307508254,1,1.0283622279347544,0.7013314451503285,1.6374738133661355,0.9319000710837851,0.9469142706707208,1.0074769560084513,0.0004410358776161325,8.338485763785094,-5.4421876502532465,8.68658650881585,-1.7744617739706119,2.4003982039542726,8.394717076390823,1.9146299467450296,12.800900302228714
19.3,363.91063667856963,0.8098969079941555,0.7357350487406562,1,1.0028149970578906,0.6937506524839705,1.609206489367885,0.8984627542884777,0.8889140204701962,0.9356813053865021,0.00025468260622965306,8.29004882684328,-5.4557848006314105,8.684768676515882,-1.9273866897516163,2.458047537911184,8.3954108850736,1.8908413892829923,12.927043697218854
19.400000000000002,370.2445335827212,0.8170595788566326,0.736456953760513,1,0.9932259800670651,0.6934153860937294,1.5855019257480514,0.9538232947962193,0.907237417367081,0.9399101901889313,0.0003135737915706347,8.241693826951273,-5.464948443164574,8.684359479375725,-2.0787193357196574,2.515179401814008,8.396020876718184,1.8748165531359786,13.049004077714761
19.5,376.6455599633897,0.8240454027454028,0.7338382300189541,1,0.9814355927159083,0.6971423529224303,1.5608010876810998,0.9118466379609667,0.9213116293053034,0.9344892970531273,0.00038586559991901935,8.19380469678089,-5.469511838984958,8.685335717210824,-2.2283546447319322,2.572237477994882,8.396554911253647,1.8597052005908945,13.16717630211269
19.6,383.20566629508073,0.830858746027805,0.7303744922469624,1,0.9618570802460729,0.7323334575600452,1.530370017706698,0.8442149429220709,1.0797535827966476,0.8666299126400709,0.003914771664837981,8.146835539418237,-5.469414215104114,8.687671424323515,-2.3761575310998078,2.629633609273226,8.397019787109567,1.8478585775966612,13.282034377230667
19.700000000000003,389.4136089252703,0.8375038672651833,0.7299778637234741,1,0.9558349318467625,0.7438241707409979,1.5090482043448639,0.8972133931504084,0.9757559855283958,0.8825149798340644,0.000839722403609198,8.10112286576459,-5.464624888820883,8.691337763101394,-2.5219572817431626,2.687737654919224,8.397421384739625,1.8363373908900058,13.393925253726755
19.8,395.47915053032784,0.8439849198746283,0.7281480697923423,1,0.9500205803427247,0.7515443435932915,1.5211413122229986,0.8882225667433399,0.9574601281772546,1.0526140877249808,0.001647267656856241,8.057213829585594,-5.45524480592129,8.69630294593799,-2.665568057139996,2.7468789626491312,8.397764790769536,1.832468388960502,13.503407375004638
19.900000000000002,401.6103975055993,0.8503059547249974,0.7250255535017149,1,0.9818537337559566,0.761627746493233,1.509078927650891,1.0743658304876804,0.959340055102268,0.9417004349055289,0.0012055337695306312,8.015500411262806,-5.4413984665023625,8.702532184137947,-2.806762317451595,2.807333937542709,8.398054405384999,1.8311752399351333,13.610865643324027
20.0,407.7387165998592,0.8564709226688384,0.7175036589931257,1,1.0313310531794933,0.7638067731044532,1.4967165807340594,1.191344474198809,0.9237936919673267,0.9472651021351705,0.00494281118124833,7.976343703231358,-5.423258745100365,8.709987662517516,-2.9452972257377685,2.869329882387619,8.398294035222264,1.8314958605324911,13.716647536602125
