time_s,capture_area_xy,net_sag,surface_distance,capture_flag,f1_rel_err_3d,f2_rel_err_3d,f3_rel_err_3d,f1_est_err_3d,f2_est_err_3d,f3_est_err_3d,estimate_variance,enemy_x,enemy_y,enemy_z,leader_x,leader_y,leader_z,enemy_center_dist_3d,leader_enemy_dist_3d,downwash_intensity
50.400000000000006,379.98123960092164,1.0998781255241652,0.6373308631759456,1,0.18943669353929712,0.1426985235386335,0.12859303499197944,0.10945489518834947,0.060423212619196864,0.07962394285272607,0.0002658197374718034,5.50039697884938,-2.441909225302151,8.665866512373048,-9.513842464113596,3.774365864982591,16.62688634523847,1.0952831088820547,18.095504934319912,0.12289452969678061
50.5,379.713228264354,1.0998811346156951,0.6234623906723763,1,0.18090736703078777,0.13382649967547966,0.12102486087263847,0.13163873201142462,0.08347054460130533,0.08312778914387801,0.0005794673963520928,5.539210911289025,-2.415747326816539,8.66359906952741,-9.509579891191633,3.783496701267257,16.62481422904865,1.1000393560765638,18.11843475449107,0.12300647958966507
50.6,379.47620715758484,1.0998840694124903,0.6116023221300408,1,0.18302971739192297,0.1299920535848901,0.1059851515883248,0.14845645700687327,0.09479547637795721,0.047627074182276415,0.0009472465264282556,5.589921607499576,-2.3861927118455806,8.662542306762061,-9.501026170557187,3.7951824194132078,16.622759967466493,1.1070669006945968,18.146932758986345,0.1231447128108399
50.7,379.3890247447033,1.0998869317488946,0.6078782443539594,1,0.18174253817007102,0.13178130960861262,0.10407137001509764,0.12601196118760924,0.1314563121984359,0.07140583435525255,0.0009026084152669832,5.651677313588795,-2.3561211158260775,8.662700027281794,-9.487165706233597,3.8095521069240763,16.620723723816592,1.1180944391936039,18.18049051657223,0.12330669435106253
50.800000000000004,379.3102611871104,1.0998897234139613,0.6205721280118653,1,0.18126536396271295,0.1369981765830361,0.12000006870608049,0.12687740651282076,0.1052028664795386,0.11150666411561676,0.0002750177534986621,5.7217033375096955,-2.327502272503853,8.664071663463051,-9.467232570547063,3.8263278568578944,16.618705666745544,1.1383598967703654,18.216739593194895,0.1234893288598174
50.900000000000006,379.3934931240586,1.0998924461525719,0.643754501631595,1,0.18529027647334317,0.15513902385264838,0.14286826928014754,0.10020796141343384,0.12235095352183896,0.1322375984021403,0.00028149478414116267,5.79601628022484,-2.3001880116058904,8.666652278896773,-9.440936338670298,3.845001953786346,16.616705961357525,1.1637159005819413,18.25188862488539,0.12368910024971047
51.0,379.24178135731796,1.0998951016665266,0.6705953015661503,1,0.20313921584055608,0.17857673495901585,0.1694186020093008,0.15095200757632393,0.14079051833193584,0.1247250779238791,0.00015725248775960764,5.87160740476261,-2.273116816514901,8.670432586154126,-9.408561030175441,3.8651537518278785,16.614724765734135,1.1911207158062842,18.283153207387297,0.12390207944600057
51.1,379.0502154351175,1.0998976916156078,0.7022934249863818,1,0.23523706085936527,0.20826853320790362,0.2041828451787268,0.2170446033501432,0.15719868728533473,0.1713905407700192,0.0006467045256321025,5.946592854792474,-2.2453402446227364,8.675398980211227,-9.370755955292356,3.88656116159307,16.6127622399149,1.224627670775016,18.309099512041882,0.12412400455954599
51.2,378.85771626394205,1.0999002176186188,0.7342166959214771,1,0.27157768449573844,0.24288829204815668,0.23502870636969794,0.22914705773522862,0.1836257661570649,0.16142408001864395,0.0004325841770226615,6.019713785366646,-2.215809768459588,8.681533587412531,-9.328334532825039,3.9091585319754207,16.610818540749758,1.2610636544058005,18.328976614369402,0.12435022767681925
51.300000000000004,378.93609038436625,1.0999026812543933,0.7646483577245952,1,0.2976055252540168,0.2847273515984778,0.2680661122201946,0.18683852071696566,0.2355386649727549,0.18739563369894938,0.00021788950486602916,6.090214156980933,-2.1838786751162957,8.688814329796696,-9.282167767345687,3.9330290000095967,16.608893823186754,1.2979535706991578,18.342691861201715,0.12457596019859872
51.400000000000006,378.8910077684534,1.0999050840627835,0.7911908545070547,1,0.3286557072658548,0.32016601003882256,0.3030361965879638,0.22164797033136402,0.22997419551538661,0.2233596276191393,0.0005138142632616536,6.157539794292699,-2.1491629668550702,8.697215004553396,-9.233108620273065,3.958330125478953,16.606988240037243,1.3320105463017717,18.350423513653848,0.12479621375655492
